Year,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,TaxiIn,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,MonthName,IsDelayed,DelayCategory,SpeedMph,TotalGround
2024,3,19,2,2024-03-19,AA,MIA,"Miami, FL",FL,JFK,"New York, NY",NY,-7.0,0.0,0.0,24.0,6.0,-29.0,0.0,0.0,0.0,,0.0,191.0,169.0,139.0,1089.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,470.07,30.0
2024,4,30,2,2024-04-30,AS,TUS,"Tucson, AZ",AZ,SEA,"Seattle, WA",WA,-5.0,0.0,0.0,19.0,11.0,9.0,9.0,0.0,0.0,,0.0,196.0,210.0,180.0,1216.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,405.33,30.0
2024,2,3,6,2024-02-03,F9,DEN,"Denver, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,-5.0,0.0,0.0,17.0,13.0,-12.0,0.0,0.0,0.0,,0.0,133.0,126.0,96.0,641.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,400.62,30.0
2024,2,22,4,2024-02-22,DL,RSW,"Fort Myers, FL",FL,DTW,"Detroit, MI",MI,0.0,0.0,0.0,13.0,11.0,-3.0,0.0,0.0,0.0,,0.0,180.0,177.0,153.0,1084.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,425.1,24.0
2024,4,1,1,2024-04-01,NK,MCO,"Orlando, FL",FL,BNA,"Nashville, TN",TN,55.0,55.0,1.0,11.0,5.0,30.0,30.0,1.0,0.0,,0.0,137.0,112.0,96.0,616.0,3,10.0,0.0,20.0,0.0,0.0,February,1,Moderate Delay,385.0,16.0
2024,3,31,7,2024-03-31,WN,ELP,"El Paso, TX",TX,LAX,"Los Angeles, CA",CA,-10.0,0.0,0.0,15.0,8.0,-15.0,0.0,0.0,0.0,,0.0,140.0,135.0,112.0,715.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,383.04,23.0
2024,2,9,5,2024-02-09,OO,BOI,"Boise, ID",ID,ORD,"Chicago, IL",IL,-5.0,0.0,0.0,15.0,13.0,-7.0,0.0,0.0,0.0,,0.0,214.0,212.0,184.0,1437.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,468.59,28.0
2024,2,27,2,2024-02-27,DL,STT,"Charlotte Amalie, VI",VI,JFK,"New York, NY",NY,50.0,50.0,1.0,27.0,8.0,55.0,55.0,1.0,0.0,,0.0,267.0,272.0,237.0,1623.0,7,0.0,48.0,5.0,0.0,2.0,February,1,Moderate Delay,410.89,35.0
2024,2,26,1,2024-02-26,DL,MSP,"Minneapolis, MN",MN,LGA,"New York, NY",NY,-4.0,0.0,0.0,12.0,6.0,-31.0,0.0,0.0,0.0,,0.0,174.0,147.0,129.0,1020.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,474.42,18.0
2024,1,15,1,2024-01-15,DL,MSY,"New Orleans, LA",LA,ATL,"Atlanta, GA",GA,-4.0,0.0,0.0,10.0,3.0,-19.0,0.0,0.0,0.0,,0.0,85.0,70.0,57.0,425.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,447.37,13.0
2024,1,25,4,2024-01-25,OO,ORD,"Chicago, IL",IL,SAV,"Savannah, GA",GA,10.0,10.0,0.0,37.0,10.0,23.0,23.0,1.0,0.0,,0.0,147.0,160.0,113.0,773.0,4,10.0,0.0,13.0,0.0,0.0,February,1,Moderate Delay,410.44,47.0
2024,3,21,4,2024-03-21,MQ,STL,"St. Louis, MO",MO,BOS,"Boston, MA",MA,-7.0,0.0,0.0,10.0,5.0,-14.0,0.0,0.0,0.0,,0.0,150.0,143.0,128.0,1047.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,490.78,15.0
2024,3,16,6,2024-03-16,UA,DEN,"Denver, CO",CO,IAH,"Houston, TX",TX,0.0,0.0,0.0,14.0,7.0,-6.0,0.0,0.0,0.0,,0.0,150.0,144.0,123.0,862.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,420.49,21.0
2024,2,18,7,2024-02-18,WN,SMF,"Sacramento, CA",CA,ONT,"Ontario, CA",CA,0.0,0.0,0.0,14.0,3.0,-11.0,0.0,0.0,0.0,,0.0,85.0,74.0,57.0,390.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,410.53,17.0
2024,3,23,6,2024-03-23,WN,BWI,"Baltimore, MD",MD,TPA,"Tampa, FL",FL,25.0,25.0,1.0,10.0,4.0,21.0,21.0,1.0,0.0,,0.0,150.0,146.0,132.0,842.0,4,21.0,0.0,0.0,0.0,0.0,February,1,Moderate Delay,382.73,14.0
2024,2,22,4,2024-02-22,OO,PSP,"Palm Springs, CA",CA,DEN,"Denver, CO",CO,14.0,14.0,0.0,11.0,8.0,-11.0,0.0,0.0,0.0,,0.0,140.0,115.0,96.0,776.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,485.0,19.0
2024,4,21,7,2024-04-21,AA,SEA,"Seattle, WA",WA,PHL,"Philadelphia, PA",PA,15.0,15.0,1.0,33.0,6.0,16.0,16.0,1.0,0.0,,0.0,310.0,311.0,272.0,2378.0,10,0.0,0.0,1.0,15.0,0.0,February,1,Moderate Delay,524.56,39.0
2024,1,17,3,2024-01-17,WN,STL,"St. Louis, MO",MO,FLL,"Fort Lauderdale, FL",FL,3.0,3.0,0.0,12.0,4.0,-3.0,0.0,0.0,0.0,,0.0,155.0,149.0,133.0,1057.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,476.84,16.0
2024,1,22,1,2024-01-22,OO,BOI,"Boise, ID",ID,SEA,"Seattle, WA",WA,-6.0,0.0,0.0,10.0,15.0,-13.0,0.0,0.0,0.0,,0.0,100.0,93.0,68.0,399.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,352.06,25.0
2024,3,19,2,2024-03-19,OH,DAY,"Dayton, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,100.0,100.0,1.0,10.0,7.0,69.0,69.0,1.0,0.0,,0.0,174.0,143.0,126.0,861.0,4,0.0,0.0,0.0,0.0,69.0,February,1,Severe Delay,410.0,17.0
2024,1,1,1,2024-01-01,WN,DEN,"Denver, CO",CO,HOU,"Houston, TX",TX,38.0,38.0,1.0,13.0,5.0,25.0,25.0,1.0,0.0,,0.0,140.0,127.0,109.0,883.0,4,22.0,0.0,0.0,0.0,3.0,February,1,Moderate Delay,486.06,18.0
2024,2,17,6,2024-02-17,WN,ELP,"El Paso, TX",TX,HOU,"Houston, TX",TX,-3.0,0.0,0.0,14.0,3.0,-1.0,0.0,0.0,0.0,,0.0,105.0,107.0,90.0,677.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,451.33,17.0
2024,1,13,6,2024-01-13,AA,JAX,"Jacksonville, FL",FL,ORD,"Chicago, IL",IL,-8.0,0.0,0.0,14.0,16.0,-15.0,0.0,0.0,0.0,,0.0,162.0,155.0,125.0,864.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,414.72,30.0
2024,4,17,3,2024-04-17,AA,CHS,"Charleston, SC",SC,CLT,"Charlotte, NC",NC,15.0,15.0,1.0,12.0,16.0,19.0,19.0,1.0,0.0,,0.0,65.0,69.0,41.0,168.0,1,0.0,0.0,19.0,0.0,0.0,February,1,Moderate Delay,245.85,28.0
2024,3,19,2,2024-03-19,AA,CHS,"Charleston, SC",SC,MIA,"Miami, FL",FL,-8.0,0.0,0.0,12.0,29.0,5.0,5.0,0.0,0.0,,0.0,107.0,120.0,79.0,489.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,371.39,41.0
2024,4,15,1,2024-04-15,UA,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,38.0,38.0,1.0,16.0,9.0,9.0,9.0,0.0,0.0,,0.0,234.0,205.0,180.0,1400.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,466.67,25.0
2024,4,4,4,2024-04-04,DL,AUS,"Austin, TX",TX,DTW,"Detroit, MI",MI,-11.0,0.0,0.0,20.0,14.0,1.0,1.0,0.0,0.0,,0.0,176.0,188.0,154.0,1149.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,447.66,34.0
2024,2,6,2,2024-02-06,WN,SNA,"Santa Ana, CA",CA,SMF,"Sacramento, CA",CA,0.0,0.0,0.0,7.0,4.0,-22.0,0.0,0.0,0.0,,0.0,95.0,73.0,62.0,404.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,390.97,11.0
2024,2,16,5,2024-02-16,DL,DTW,"Detroit, MI",MI,RSW,"Fort Myers, FL",FL,-4.0,0.0,0.0,12.0,3.0,-4.0,0.0,0.0,0.0,,0.0,170.0,170.0,155.0,1084.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,419.61,15.0
2024,1,26,5,2024-01-26,OO,STS,"Santa Rosa, CA",CA,LAX,"Los Angeles, CA",CA,22.0,22.0,1.0,21.0,8.0,23.0,23.0,1.0,0.0,,0.0,99.0,100.0,71.0,400.0,2,0.0,0.0,1.0,0.0,22.0,February,1,Moderate Delay,338.03,29.0
2024,2,9,5,2024-02-09,DL,ATL,"Atlanta, GA",GA,ECP,"Panama City, FL",FL,-4.0,0.0,0.0,13.0,3.0,-10.0,0.0,0.0,0.0,,0.0,63.0,57.0,41.0,240.0,1,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,351.22,16.0
2024,2,15,4,2024-02-15,OO,MDW,"Chicago, IL",IL,DTW,"Detroit, MI",MI,18.0,18.0,1.0,19.0,9.0,10.0,10.0,0.0,0.0,,0.0,75.0,67.0,39.0,228.0,1,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,350.77,28.0
2024,3,23,6,2024-03-23,WN,LBB,"Lubbock, TX",TX,LAS,"Las Vegas, NV",NV,-2.0,0.0,0.0,11.0,4.0,-5.0,0.0,0.0,0.0,,0.0,135.0,132.0,117.0,775.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,397.44,15.0
2024,4,27,6,2024-04-27,F9,DFW,"Dallas/Fort Worth, TX",TX,JAX,"Jacksonville, FL",FL,-4.0,0.0,0.0,17.0,7.0,-5.0,0.0,0.0,0.0,,0.0,140.0,139.0,115.0,918.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,478.96,24.0
2024,2,23,5,2024-02-23,DL,MCO,"Orlando, FL",FL,ATL,"Atlanta, GA",GA,2.0,2.0,0.0,36.0,7.0,15.0,15.0,1.0,0.0,,0.0,107.0,120.0,77.0,404.0,2,0.0,0.0,15.0,0.0,0.0,February,0,Minor Delay,314.81,43.0
2024,2,26,1,2024-02-26,OH,LFT,"Lafayette, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,-12.0,0.0,0.0,14.0,9.0,-15.0,0.0,0.0,0.0,,0.0,98.0,95.0,72.0,351.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,292.5,23.0
2024,4,13,6,2024-04-13,HA,LAX,"Los Angeles, CA",CA,HNL,"Honolulu, HI",HI,8.0,8.0,0.0,14.0,9.0,16.0,16.0,1.0,0.0,,0.0,355.0,363.0,340.0,2556.0,11,16.0,0.0,0.0,0.0,0.0,February,1,Moderate Delay,451.06,23.0
2024,4,6,6,2024-04-06,WN,DEN,"Denver, CO",CO,SNA,"Santa Ana, CA",CA,6.0,6.0,0.0,15.0,4.0,1.0,1.0,0.0,0.0,,0.0,145.0,140.0,121.0,846.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,419.5,19.0
2024,3,9,6,2024-03-09,OO,DAY,"Dayton, OH",OH,ORD,"Chicago, IL",IL,-6.0,0.0,0.0,11.0,14.0,-21.0,0.0,0.0,0.0,,0.0,85.0,70.0,45.0,240.0,1,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,320.0,25.0
2024,2,10,6,2024-02-10,DL,ATL,"Atlanta, GA",GA,DEN,"Denver, CO",CO,20.0,20.0,1.0,15.0,9.0,23.0,23.0,1.0,0.0,,0.0,204.0,207.0,183.0,1199.0,5,20.0,0.0,3.0,0.0,0.0,February,1,Moderate Delay,393.11,24.0
2024,3,28,4,2024-03-28,WN,MDW,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,4.0,4.0,0.0,16.0,6.0,12.0,12.0,0.0,0.0,,0.0,230.0,238.0,216.0,1444.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,401.11,22.0
2024,3,3,7,2024-03-03,OO,BOI,"Boise, ID",ID,LAS,"Las Vegas, NV",NV,17.0,17.0,1.0,36.0,7.0,34.0,34.0,1.0,0.0,,0.0,113.0,130.0,87.0,519.0,3,0.0,0.0,17.0,0.0,17.0,February,1,Moderate Delay,357.93,43.0
2024,3,29,5,2024-03-29,DL,SEA,"Seattle, WA",WA,MSP,"Minneapolis, MN",MN,2.0,2.0,0.0,16.0,10.0,-10.0,0.0,0.0,0.0,,0.0,208.0,196.0,170.0,1399.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,493.76,26.0
2024,3,13,3,2024-03-13,B6,ROC,"Rochester, NY",NY,JFK,"New York, NY",NY,-9.0,0.0,0.0,9.0,10.0,-22.0,0.0,0.0,0.0,,0.0,88.0,75.0,56.0,264.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,282.86,19.0
2024,2,7,3,2024-02-07,UA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,-9.0,0.0,0.0,16.0,14.0,-21.0,0.0,0.0,0.0,,0.0,98.0,86.0,56.0,337.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,361.07,30.0
2024,2,2,5,2024-02-02,9E,ATL,"Atlanta, GA",GA,HPN,"White Plains, NY",NY,-5.0,0.0,0.0,17.0,4.0,9.0,9.0,0.0,0.0,,0.0,133.0,147.0,126.0,780.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,371.43,21.0
2024,3,12,2,2024-03-12,YX,MCI,"Kansas City, MO",MO,LGA,"New York, NY",NY,-3.0,0.0,0.0,13.0,14.0,-15.0,0.0,0.0,0.0,,0.0,177.0,165.0,138.0,1107.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,481.3,27.0
2024,1,19,5,2024-01-19,YX,LGA,"New York, NY",NY,OMA,"Omaha, NE",NE,0.0,0.0,0.0,49.0,6.0,20.0,20.0,1.0,0.0,,0.0,211.0,231.0,176.0,1148.0,5,0.0,0.0,20.0,0.0,0.0,February,1,Moderate Delay,391.36,55.0
2024,4,25,4,2024-04-25,WN,MEM,"Memphis, TN",TN,MDW,"Chicago, IL",IL,3.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,,0.0,90.0,87.0,78.0,480.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,369.23,9.0
2024,2,23,5,2024-02-23,AS,PHX,"Phoenix, AZ",AZ,SFO,"San Francisco, CA",CA,2.0,2.0,0.0,41.0,3.0,12.0,12.0,0.0,0.0,,0.0,133.0,143.0,99.0,651.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,394.55,44.0
2024,1,25,4,2024-01-25,AA,SEA,"Seattle, WA",WA,DFW,"Dallas/Fort Worth, TX",TX,-6.0,0.0,0.0,13.0,18.0,-8.0,0.0,0.0,0.0,,0.0,233.0,231.0,200.0,1660.0,7,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,498.0,31.0
2024,4,19,5,2024-04-19,UA,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,-1.0,0.0,0.0,24.0,3.0,-1.0,0.0,0.0,0.0,,0.0,90.0,90.0,63.0,334.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,318.1,27.0
2024,2,18,7,2024-02-18,WN,MKE,"Milwaukee, WI",WI,PHX,"Phoenix, AZ",AZ,-2.0,0.0,0.0,10.0,5.0,-30.0,0.0,0.0,0.0,,0.0,235.0,207.0,192.0,1460.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,456.25,15.0
2024,4,19,5,2024-04-19,WN,OAK,"Oakland, CA",CA,SEA,"Seattle, WA",WA,5.0,5.0,0.0,8.0,8.0,-13.0,0.0,0.0,0.0,,0.0,130.0,112.0,96.0,672.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,420.0,16.0
2024,3,10,7,2024-03-10,HA,OGG,"Kahului, HI",HI,HNL,"Honolulu, HI",HI,-9.0,0.0,0.0,7.0,9.0,-16.0,0.0,0.0,0.0,,0.0,45.0,38.0,22.0,100.0,1,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,272.73,16.0
2024,1,19,5,2024-01-19,G4,FSD,"Sioux Falls, SD",SD,BNA,"Nashville, TN",TN,35.0,35.0,1.0,17.0,5.0,26.0,26.0,1.0,0.0,,0.0,126.0,117.0,95.0,741.0,3,0.0,0.0,7.0,0.0,19.0,February,1,Moderate Delay,468.0,22.0
2024,2,20,2,2024-02-20,DL,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,-9.0,0.0,0.0,9.0,7.0,-47.0,0.0,0.0,0.0,,0.0,188.0,150.0,134.0,978.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,437.91,16.0
2024,3,24,7,2024-03-24,OO,SAN,"San Diego, CA",CA,LAX,"Los Angeles, CA",CA,-4.0,0.0,0.0,17.0,11.0,-10.0,0.0,0.0,0.0,,0.0,63.0,57.0,29.0,109.0,1,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,225.52,28.0
2024,2,13,2,2024-02-13,WN,TPA,"Tampa, FL",FL,BWI,"Baltimore, MD",MD,-1.0,0.0,0.0,9.0,4.0,-20.0,0.0,0.0,0.0,,0.0,135.0,116.0,103.0,842.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,490.49,13.0
2024,1,14,7,2024-01-14,G4,LAS,"Las Vegas, NV",NV,OKC,"Oklahoma City, OK",OK,-2.0,0.0,0.0,14.0,7.0,-24.0,0.0,0.0,0.0,,0.0,145.0,123.0,102.0,986.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,580.0,21.0
2024,2,2,5,2024-02-02,OO,BNA,"Nashville, TN",TN,ORD,"Chicago, IL",IL,-7.0,0.0,0.0,16.0,18.0,-2.0,0.0,0.0,0.0,,0.0,117.0,122.0,88.0,409.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,278.86,34.0
2024,4,26,5,2024-04-26,DL,MEM,"Memphis, TN",TN,ATL,"Atlanta, GA",GA,-3.0,0.0,0.0,10.0,14.0,-11.0,0.0,0.0,0.0,,0.0,80.0,72.0,48.0,332.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,415.0,24.0
2024,1,4,4,2024-01-04,WN,PSP,"Palm Springs, CA",CA,SMF,"Sacramento, CA",CA,-5.0,0.0,0.0,9.0,4.0,-8.0,0.0,0.0,0.0,,0.0,90.0,87.0,74.0,439.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,355.95,13.0
2024,2,8,4,2024-02-08,WN,ATL,"Atlanta, GA",GA,TPA,"Tampa, FL",FL,0.0,0.0,0.0,9.0,5.0,-11.0,0.0,0.0,0.0,,0.0,85.0,74.0,60.0,406.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,406.0,14.0
2024,1,22,1,2024-01-22,WN,BUR,"Burbank, CA",CA,SJC,"San Jose, CA",CA,-6.0,0.0,0.0,11.0,4.0,-17.0,0.0,0.0,0.0,,0.0,75.0,64.0,49.0,296.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,362.45,15.0
2024,3,22,5,2024-03-22,MQ,MIA,"Miami, FL",FL,EYW,"Key West, FL",FL,57.0,57.0,1.0,44.0,3.0,84.0,84.0,1.0,0.0,,0.0,55.0,82.0,35.0,126.0,1,56.0,0.0,27.0,0.0,1.0,February,1,Severe Delay,216.0,47.0
2024,4,22,1,2024-04-22,YX,LGA,"New York, NY",NY,IAD,"Washington, DC",VA,-7.0,0.0,0.0,20.0,7.0,-17.0,0.0,0.0,0.0,,0.0,88.0,78.0,51.0,229.0,1,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,269.41,27.0
2024,4,1,1,2024-04-01,AS,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,-8.0,0.0,0.0,18.0,2.0,-15.0,0.0,0.0,0.0,,0.0,96.0,89.0,69.0,447.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,388.7,20.0
2024,2,12,1,2024-02-12,AA,DFW,"Dallas/Fort Worth, TX",TX,PDX,"Portland, OR",OR,1.0,1.0,0.0,25.0,3.0,-1.0,0.0,0.0,0.0,,0.0,248.0,246.0,218.0,1616.0,7,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,444.77,28.0
2024,2,17,6,2024-02-17,NK,FLL,"Fort Lauderdale, FL",FL,STX,"Christiansted, VI",VI,208.0,208.0,1.0,17.0,3.0,208.0,208.0,1.0,0.0,,0.0,159.0,159.0,139.0,1140.0,5,0.0,0.0,208.0,0.0,0.0,February,1,Severe Delay,492.09,20.0
2024,2,5,1,2024-02-05,AA,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,399.0,399.0,1.0,35.0,24.0,406.0,406.0,1.0,0.0,,0.0,256.0,263.0,204.0,1846.0,8,399.0,0.0,7.0,0.0,0.0,February,1,Severe Delay,542.94,59.0
2024,2,11,7,2024-02-11,OO,LAX,"Los Angeles, CA",CA,PHX,"Phoenix, AZ",AZ,-5.0,0.0,0.0,22.0,5.0,-5.0,0.0,0.0,0.0,,0.0,89.0,89.0,62.0,370.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,358.06,27.0
2024,4,27,6,2024-04-27,UA,ORD,"Chicago, IL",IL,SLC,"Salt Lake City, UT",UT,-1.0,0.0,0.0,20.0,4.0,-9.0,0.0,0.0,0.0,,0.0,220.0,212.0,188.0,1250.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,398.94,24.0
2024,3,19,2,2024-03-19,WN,STL,"St. Louis, MO",MO,MSY,"New Orleans, LA",LA,-7.0,0.0,0.0,10.0,7.0,-10.0,0.0,0.0,0.0,,0.0,105.0,102.0,85.0,604.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,426.35,17.0
2024,3,31,7,2024-03-31,UA,IAH,"Houston, TX",TX,BNA,"Nashville, TN",TN,18.0,18.0,1.0,17.0,9.0,6.0,6.0,0.0,0.0,,0.0,121.0,109.0,83.0,657.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,474.94,26.0
2024,1,11,4,2024-01-11,UA,LAX,"Los Angeles, CA",CA,OGG,"Kahului, HI",HI,11.0,11.0,0.0,19.0,3.0,-9.0,0.0,0.0,0.0,,0.0,363.0,343.0,321.0,2486.0,10,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,464.67,22.0
2024,3,9,6,2024-03-09,WN,MCI,"Kansas City, MO",MO,LAS,"Las Vegas, NV",NV,3.0,3.0,0.0,7.0,4.0,-23.0,0.0,0.0,0.0,,0.0,180.0,154.0,143.0,1139.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,477.9,11.0
2024,2,1,4,2024-02-01,OO,DEN,"Denver, CO",CO,GSO,"Greensboro/High Point, NC",NC,-8.0,0.0,0.0,17.0,4.0,-8.0,0.0,0.0,0.0,,0.0,188.0,188.0,167.0,1370.0,6,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,492.22,21.0
2024,4,7,7,2024-04-07,OO,DTW,"Detroit, MI",MI,PIT,"Pittsburgh, PA",PA,29.0,29.0,1.0,14.0,5.0,22.0,22.0,1.0,0.0,,0.0,65.0,58.0,39.0,201.0,1,22.0,0.0,0.0,0.0,0.0,February,1,Moderate Delay,309.23,19.0
2024,3,24,7,2024-03-24,NK,FLL,"Fort Lauderdale, FL",FL,LAX,"Los Angeles, CA",CA,46.0,46.0,1.0,21.0,13.0,80.0,80.0,1.0,0.0,,0.0,353.0,387.0,353.0,2343.0,10,15.0,0.0,34.0,17.0,14.0,February,1,Severe Delay,398.24,34.0
2024,3,9,6,2024-03-09,NK,CMH,"Columbus, OH",OH,MCO,"Orlando, FL",FL,3.0,3.0,0.0,13.0,11.0,7.0,7.0,0.0,0.0,,0.0,135.0,139.0,115.0,802.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,418.43,24.0
2024,4,21,7,2024-04-21,AA,MCO,"Orlando, FL",FL,DCA,"Washington, DC",VA,183.0,183.0,1.0,17.0,4.0,179.0,179.0,1.0,0.0,,0.0,136.0,132.0,111.0,759.0,4,1.0,0.0,0.0,0.0,178.0,February,1,Severe Delay,410.27,21.0
2024,2,24,6,2024-02-24,B6,RSW,"Fort Myers, FL",FL,BOS,"Boston, MA",MA,-13.0,0.0,0.0,14.0,4.0,-19.0,0.0,0.0,0.0,,0.0,184.0,178.0,160.0,1249.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,468.38,18.0
2024,1,15,1,2024-01-15,DL,PDX,"Portland, OR",OR,JFK,"New York, NY",NY,18.0,18.0,1.0,13.0,11.0,1.0,1.0,0.0,0.0,,0.0,325.0,308.0,284.0,2454.0,10,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,518.45,24.0
2024,2,23,5,2024-02-23,WN,PHX,"Phoenix, AZ",AZ,DEN,"Denver, CO",CO,4.0,4.0,0.0,18.0,7.0,-4.0,0.0,0.0,0.0,,0.0,105.0,97.0,72.0,602.0,3,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,501.67,25.0
2024,4,19,5,2024-04-19,WN,BWI,"Baltimore, MD",MD,TPA,"Tampa, FL",FL,28.0,28.0,1.0,9.0,4.0,10.0,10.0,0.0,0.0,,0.0,150.0,132.0,119.0,842.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,424.54,13.0
2024,3,22,5,2024-03-22,YX,CHS,"Charleston, SC",SC,DCA,"Washington, DC",VA,-10.0,0.0,0.0,20.0,10.0,8.0,8.0,0.0,0.0,,0.0,95.0,113.0,83.0,444.0,2,0.0,0.0,0.0,0.0,0.0,February,0,Minor Delay,320.96,30.0
2024,4,22,1,2024-04-22,G4,AUS,"Austin, TX",TX,SNA,"Santa Ana, CA",CA,11.0,11.0,0.0,10.0,4.0,-11.0,0.0,0.0,0.0,,0.0,198.0,176.0,162.0,1209.0,5,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,447.78,14.0
2024,3,7,4,2024-03-07,B6,FLL,"Fort Lauderdale, FL",FL,DCA,"Washington, DC",VA,-10.0,0.0,0.0,23.0,6.0,-1.0,0.0,0.0,0.0,,0.0,150.0,159.0,130.0,899.0,4,0.0,0.0,0.0,0.0,0.0,February,0,Early/OnTime,414.92,29.0
